sample_id,source_file,source_row,source_kind,chapter,scene,context,context_translation,context_line_count,response,response_translation,response_len,speaker
00002732,CSV/dear/hume/adv_dear_hume_019.csv,2,dear,dear/hume,adv_dear_hume_019,佑芽: お姉ちゃん！,佑芽: 姐姐！,1,――佑芽。,——佑芽。,5,咲季
00002733,CSV/dear/hume/adv_dear_hume_019.csv,3,dear,dear/hume,adv_dear_hume_019,"佑芽: お姉ちゃん！
咲季: ――佑芽。","佑芽: 姐姐！
咲季: ——佑芽。",2,あなたの勝ちよ。,是你赢了。,8,咲季
00002734,CSV/dear/hume/adv_dear_hume_019.csv,4,dear,dear/hume,adv_dear_hume_019,"佑芽: お姉ちゃん！
咲季: ――佑芽。
咲季: あなたの勝ちよ。","佑芽: 姐姐！
咲季: ——佑芽。
咲季: 是你赢了。",3,"おめでとう！ 
とってもカッコよかったわ！","恭喜！
刚才的表演真是太帅了！",21,咲季
00002735,CSV/dear/hume/adv_dear_hume_019.csv,6,dear,dear/hume,adv_dear_hume_019,"咲季: あなたの勝ちよ。
咲季: おめでとう！ 
とってもカッコよかったわ！
佑芽: お姉ちゃんっ！ 
あたし……あたし……っ！","咲季: 是你赢了。
咲季: 恭喜！
刚才的表演真是太帅了！
佑芽: 姐姐！
我……我……！",3,"もう……
どうしてあなたが泣くの？","真是的……
为什么反而是你在哭啊？",17,咲季
00002736,CSV/dear/hume/adv_dear_hume_019.csv,9,dear,dear/hume,adv_dear_hume_019,"咲季: もう……
どうしてあなたが泣くの？
佑芽: わかんないよ！ 自分でもわかんない！
佑芽: 嬉しいのに……夢が叶ったのに……
涙、止まんない……！","咲季: 真是的……
为什么反而是你在哭啊？
佑芽: 不知道啊！我自己也不明白！
佑芽: 明明这么开心……明明实现了梦想……
眼泪却停不下来……！",3,"ふふ……
まったくもう……しょうがないわね。","呵呵……
真是的……拿你没办法呢。",22,咲季
00002737,CSV/dear/hume/adv_dear_hume_019.csv,10,dear,dear/hume,adv_dear_hume_019,"佑芽: わかんないよ！ 自分でもわかんない！
佑芽: 嬉しいのに……夢が叶ったのに……
涙、止まんない……！
咲季: ふふ……
まったくもう……しょうがないわね。","佑芽: 不知道啊！我自己也不明白！
佑芽: 明明这么开心……明明实现了梦想……
眼泪却停不下来……！
咲季: 呵呵……
真是的……拿你没办法呢。",3,"ほら、涙を拭いて。上を向きなさい！
誰に勝ったと思っているの！？","来，把眼泪擦干。把头抬起来！
你以为你赢的是谁啊！？",32,咲季
00002738,CSV/dear/hume/adv_dear_hume_019.csv,17,dear,dear/hume,adv_dear_hume_019,"佑芽: ここで負けたら、今度こそ……
これが最後かもしれないって！
佑芽: お姉ちゃん！ あたし勝ったよ！！ 
だから……だから――――
佑芽: もう、あたしを置いていかないで。","佑芽: 如果这次再输的话，说不定就……
可能就是最后一次了！
佑芽: 姐姐！我赢了啊！！
所以……所以——————
佑芽: 不要再丢下我一个人了。",3,……………………ねぇ、佑芽。,……………………呐，佑芽。,14,咲季
00002739,CSV/dear/hume/adv_dear_hume_019.csv,18,dear,dear/hume,adv_dear_hume_019,"佑芽: お姉ちゃん！ あたし勝ったよ！！ 
だから……だから――――
佑芽: もう、あたしを置いていかないで。
咲季: ……………………ねぇ、佑芽。","佑芽: 姐姐！我赢了啊！！
所以……所以——————
佑芽: 不要再丢下我一个人了。
咲季: ……………………呐，佑芽。",3,"あなたはどうして、
そんなことを言うの？","你为什么会
说出这种话？",20,咲季
00002740,CSV/dear/hume/adv_dear_hume_019.csv,19,dear,dear/hume,adv_dear_hume_019,"佑芽: もう、あたしを置いていかないで。
咲季: ……………………ねぇ、佑芽。
咲季: あなたはどうして、
そんなことを言うの？","佑芽: 不要再丢下我一个人了。
咲季: ……………………呐，佑芽。
咲季: 你为什么会
说出这种话？",3,"どうして……最後かも、
だなんて思ったの？","为什么觉得……
这可能是最后一次？",21,咲季
00002741,CSV/dear/hume/adv_dear_hume_019.csv,22,dear,dear/hume,adv_dear_hume_019,"咲季: どうして……最後かも、
だなんて思ったの？
佑芽: えっ……？ だって、それは……
あたしがノロマだったら……
佑芽: また追いつけなかったら……
お姉ちゃんは、いなくなっちゃう。","咲季: 为什么觉得……
这可能是最后一次？
佑芽: 诶……？因为，那个……
如果我太迟钝的话……
佑芽: 如果还是追不上的话……
姐姐就会消失不见了。",3,……そう。,……是啊。,5,咲季
00002742,CSV/dear/hume/adv_dear_hume_019.csv,23,dear,dear/hume,adv_dear_hume_019,"佑芽: えっ……？ だって、それは……
あたしがノロマだったら……
佑芽: また追いつけなかったら……
お姉ちゃんは、いなくなっちゃう。
咲季: ……そう。","佑芽: 诶……？因为，那个……
如果我太迟钝的话……
佑芽: 如果还是追不上的话……
姐姐就会消失不见了。
咲季: ……是啊。",3,"もしも、いま、わたしが、いままでと
同じように、競技を変えたら。","如果现在，我像以前一样
改变比赛项目的话。",32,咲季
00002743,CSV/dear/hume/adv_dear_hume_019.csv,24,dear,dear/hume,adv_dear_hume_019,"佑芽: また追いつけなかったら……
お姉ちゃんは、いなくなっちゃう。
咲季: ……そう。
咲季: もしも、いま、わたしが、いままでと
同じように、競技を変えたら。","佑芽: 如果还是追不上的话……
姐姐就会消失不见了。
咲季: ……是啊。
咲季: 如果现在，我像以前一样
改变比赛项目的话。",3,あなたはどうするつもり？,你打算怎么办？,12,咲季
00002744,CSV/dear/hume/adv_dear_hume_019.csv,25,dear,dear/hume,adv_dear_hume_019,"咲季: ……そう。
咲季: もしも、いま、わたしが、いままでと
同じように、競技を変えたら。
咲季: あなたはどうするつもり？","咲季: ……是啊。
咲季: 如果现在，我像以前一样
改变比赛项目的话。
咲季: 你打算怎么办？",3,"<em\=>追いかけてくるつもり</em>なら……
最後にはならないわよね。","<em\=>要是打算追上来</em>的话……
就不会是最后了对吧。",38,咲季
00002745,CSV/dear/hume/adv_dear_hume_019.csv,32,dear,dear/hume,adv_dear_hume_019,"佑芽: あたしの……ファンになって
くれた人たちが、いるから。
佑芽: プロデューサーさんが、いるから。
佑芽: アイドルが、大好きだから！！！！！","佑芽: 因为还有……
成为我粉丝的人们在。
佑芽: 因为还有制作人在。
佑芽: 因为我最喜欢当偶像了！！！！！",3,しってたわ。,我就知道。,6,咲季
00002746,CSV/dear/hume/adv_dear_hume_019.csv,33,dear,dear/hume,adv_dear_hume_019,"佑芽: プロデューサーさんが、いるから。
佑芽: アイドルが、大好きだから！！！！！
咲季: しってたわ。","佑芽: 因为还有制作人在。
佑芽: 因为我最喜欢当偶像了！！！！！
咲季: 我就知道。",3,だって、わたしもそうだもの。,因为，我也是这样啊。,14,咲季
00002747,CSV/dear/hume/adv_dear_hume_019.csv,34,dear,dear/hume,adv_dear_hume_019,"佑芽: アイドルが、大好きだから！！！！！
咲季: しってたわ。
咲季: だって、わたしもそうだもの。","佑芽: 因为我最喜欢当偶像了！！！！！
咲季: 我就知道。
咲季: 因为，我也是这样啊。",3,"もしも佑芽がいなくなっても、
アイドルはやめられない。","就算佑芽消失了，
我也无法放弃当偶像。",27,咲季
00002748,CSV/dear/hume/adv_dear_hume_019.csv,35,dear,dear/hume,adv_dear_hume_019,"咲季: しってたわ。
咲季: だって、わたしもそうだもの。
咲季: もしも佑芽がいなくなっても、
アイドルはやめられない。","咲季: 我就知道。
咲季: 因为，我也是这样啊。
咲季: 就算佑芽消失了，
我也无法放弃当偶像。",3,アイドルが、大好きだから。,因为我最喜欢当偶像了。,13,咲季
00002749,CSV/dear/hume/adv_dear_hume_019.csv,36,dear,dear/hume,adv_dear_hume_019,"咲季: だって、わたしもそうだもの。
咲季: もしも佑芽がいなくなっても、
アイドルはやめられない。
咲季: アイドルが、大好きだから。","咲季: 因为，我也是这样啊。
咲季: 就算佑芽消失了，
我也无法放弃当偶像。
咲季: 因为我最喜欢当偶像了。",3,"安心なさい。
わたしはもう、どこにもいかない。","放心吧。
我已经，哪里都不会去了。",23,咲季
00002750,CSV/dear/hume/adv_dear_hume_019.csv,37,dear,dear/hume,adv_dear_hume_019,"咲季: もしも佑芽がいなくなっても、
アイドルはやめられない。
咲季: アイドルが、大好きだから。
咲季: 安心なさい。
わたしはもう、どこにもいかない。","咲季: 就算佑芽消失了，
我也无法放弃当偶像。
咲季: 因为我最喜欢当偶像了。
咲季: 放心吧。
我已经，哪里都不会去了。",3,わたしはもう……逃げたりしない！！,我已经……不会再逃跑了！！,17,咲季
00002751,CSV/dear/hume/adv_dear_hume_019.csv,38,dear,dear/hume,adv_dear_hume_019,"咲季: アイドルが、大好きだから。
咲季: 安心なさい。
わたしはもう、どこにもいかない。
咲季: わたしはもう……逃げたりしない！！","咲季: 因为我最喜欢当偶像了。
咲季: 放心吧。
我已经，哪里都不会去了。
咲季: 我已经……不会再逃跑了！！",3,花海佑芽！！ わたしのライバル！！,花海佑芽！！我的竞争对手！！,17,咲季
00002752,CSV/dear/hume/adv_dear_hume_019.csv,39,dear,dear/hume,adv_dear_hume_019,"咲季: 安心なさい。
わたしはもう、どこにもいかない。
咲季: わたしはもう……逃げたりしない！！
咲季: 花海佑芽！！ わたしのライバル！！","咲季: 放心吧。
我已经，哪里都不会去了。
咲季: 我已经……不会再逃跑了！！
咲季: 花海佑芽！！我的竞争对手！！",3,次はわたしが挑戦者よ！！,下次就由我来当挑战者！！,12,咲季
00002753,CSV/dear/hume/adv_dear_hume_019.csv,40,dear,dear/hume,adv_dear_hume_019,"咲季: わたしはもう……逃げたりしない！！
咲季: 花海佑芽！！ わたしのライバル！！
咲季: 次はわたしが挑戦者よ！！","咲季: 我已经……不会再逃跑了！！
咲季: 花海佑芽！！我的竞争对手！！
咲季: 下次就由我来当挑战者！！",3,もう一度、勝負しましょう。,让我们再一决胜负吧。,13,咲季
00002754,CSV/dear/hume/adv_dear_hume_019.csv,41,dear,dear/hume,adv_dear_hume_019,"咲季: 花海佑芽！！ わたしのライバル！！
咲季: 次はわたしが挑戦者よ！！
咲季: もう一度、勝負しましょう。","咲季: 花海佑芽！！我的竞争对手！！
咲季: 下次就由我来当挑战者！！
咲季: 让我们再一决胜负吧。",3,"今日に負けない大舞台で。
夏の大歓声をその身に受けて。","在不会输给今日的盛大舞台上。
让夏日的欢呼声包围全身。",27,咲季
00002755,CSV/dear/hume/adv_dear_hume_019.csv,42,dear,dear/hume,adv_dear_hume_019,"咲季: 次はわたしが挑戦者よ！！
咲季: もう一度、勝負しましょう。
咲季: 今日に負けない大舞台で。
夏の大歓声をその身に受けて。","咲季: 下次就由我来当挑战者！！
咲季: 让我们再一决胜负吧。
咲季: 在不会输给今日的盛大舞台上。
让夏日的欢呼声包围全身。",3,"わたしはこの日のために生まれて
きたんだって……","我正是为了这一天
才来到这个世界的……",24,咲季
00002756,CSV/dear/hume/adv_dear_hume_019.csv,43,dear,dear/hume,adv_dear_hume_019,"咲季: もう一度、勝負しましょう。
咲季: 今日に負けない大舞台で。
夏の大歓声をその身に受けて。
咲季: わたしはこの日のために生まれて
きたんだって……","咲季: 让我们再一决胜负吧。
咲季: 在不会输给今日的盛大舞台上。
让夏日的欢呼声包围全身。
咲季: 我正是为了这一天
才来到这个世界的……",3,"未来永劫、自分自身に
自慢できるような……","直到永远远，都能让自己
引以为豪的……",21,咲季
00002757,CSV/dear/hume/adv_dear_hume_019.csv,44,dear,dear/hume,adv_dear_hume_019,"咲季: 今日に負けない大舞台で。
夏の大歓声をその身に受けて。
咲季: わたしはこの日のために生まれて
きたんだって……
咲季: 未来永劫、自分自身に
自慢できるような……","咲季: 在不会输给今日的盛大舞台上。
让夏日的欢呼声包围全身。
咲季: 我正是为了这一天
才来到这个世界的……
咲季: 直到永远远，都能让自己
引以为豪的……",3,熱い勝負を！,炽热的一决胜负！,6,咲季
